1651141327.720706, 	 reno rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:50416004 lastrcv:50416004 lastack:50416004 unacked:1 rcv_ssthresh:42340
1651141329.527598, 	 reno wscale:8,9 rto:376 rtt:173.24/3.087 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:136 ssthresh:307 bytes_sent:2969848 bytes_retrans:716760 bytes_acked:1398769 segs_out:2053 segs_in:676 data_segs_out:2051 send 9.1Mbps lastrcv:1748 pacing_rate 78.8Mbps delivery_rate 8.9Mbps delivered:1421 busy:1748ms unacked:590 retrans:79/495 lost:79 sacked:454 rcv_space:14480 rcv_ssthresh:42242 notsent:4115216 minrtt:20.607
1651141329.556679, 	 reno wscale:8,9 rto:376 rtt:173.24/3.087 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:132 ssthresh:307 bytes_sent:3003152 bytes_retrans:722552 bytes_acked:1398769 segs_out:2076 segs_in:694 data_segs_out:2074 send 8.8Mbps lastrcv:1776 pacing_rate 81.4Mbps delivery_rate 8.8Mbps delivered:1444 busy:1776ms unacked:609 retrans:56/499 lost:56 sacked:477 rcv_space:14480 rcv_ssthresh:42242 notsent:4218024 minrtt:20.607
1651141329.586646, 	 reno wscale:8,9 rto:376 rtt:173.24/3.087 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:132 ssthresh:307 bytes_sent:3037904 bytes_retrans:722552 bytes_acked:1398769 segs_out:2100 segs_in:714 data_segs_out:2098 send 8.8Mbps lastrcv:1804 pacing_rate 84.4Mbps delivery_rate 8.8Mbps delivered:1468 busy:1804ms unacked:633 retrans:32/499 lost:32 sacked:501 rcv_space:14480 rcv_ssthresh:42242 notsent:4183272 minrtt:20.607
1651141329.616030, 	 reno wscale:8,9 rto:368 rtt:164.263/4.367 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:132 ssthresh:307 bytes_sent:3075552 bytes_retrans:722552 bytes_acked:1398769 segs_out:2126 segs_in:740 data_segs_out:2124 send 9.3Mbps lastrcv:1836 pacing_rate 92.8Mbps delivery_rate 8.7Mbps delivered:1494 busy:1836ms unacked:659 retrans:14/499 lost:14 sacked:527 rcv_space:14480 rcv_ssthresh:42242 notsent:4145624 minrtt:20.607
1651141329.644830, 	 reno wscale:8,9 rto:356 rtt:155.3/2.777 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:128 ssthresh:153 bytes_sent:3110304 bytes_retrans:729792 bytes_acked:1854889 segs_out:2150 segs_in:759 data_segs_out:2148 send 9.5Mbps lastrcv:1864 pacing_rate 32.4Mbps delivery_rate 8.6Mbps delivered:1517 busy:1864ms unacked:363 retrans:14/504 lost:14 sacked:235 rcv_space:14480 rcv_ssthresh:42242 notsent:4574232 minrtt:20.607
1651141329.671613, 	 reno wscale:8,9 rto:356 rtt:154.037/0.291 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:132 ssthresh:153 bytes_sent:3145056 bytes_retrans:729792 bytes_acked:1889641 segs_out:2174 segs_in:775 data_segs_out:2172 send 9.9Mbps lastrcv:1888 pacing_rate 32.7Mbps delivery_rate 8.9Mbps delivered:1537 busy:1888ms unacked:363 retrans:10/504 lost:10 sacked:231 rcv_space:14480 rcv_ssthresh:42242 notsent:4539480 minrtt:20.607
1651141329.698181, 	 reno wscale:8,9 rto:356 rtt:153.936/0.187 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:136 ssthresh:153 bytes_sent:3188496 bytes_retrans:729792 bytes_acked:1943217 segs_out:2204 segs_in:797 data_segs_out:2202 send 10.2Mbps lastrcv:1920 pacing_rate 32.0Mbps delivery_rate 9.1Mbps delivered:1563 busy:1920ms unacked:356 retrans:6/504 lost:6 sacked:220 rcv_space:14480 rcv_ssthresh:42242 notsent:4496040 minrtt:20.607
1651141329.730060, 	 reno wscale:8,9 rto:356 rtt:153.469/0.564 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:137 ssthresh:153 bytes_sent:3223248 bytes_retrans:729792 bytes_acked:2148833 segs_out:2228 segs_in:815 data_segs_out:2226 send 10.3Mbps lastrcv:1948 pacing_rate 21.5Mbps delivery_rate 9.1Mbps delivered:1586 busy:1948ms unacked:238 retrans:5/504 lost:5 sacked:101 rcv_space:14480 rcv_ssthresh:42242 notsent:4787088 minrtt:20.607
1651141329.756002, 	 reno wscale:8,9 rto:356 rtt:153.431/0.488 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:137 ssthresh:153 bytes_sent:3256552 bytes_retrans:729792 bytes_acked:2148833 segs_out:2251 segs_in:837 data_segs_out:2249 send 10.3Mbps lastrcv:1976 pacing_rate 23.4Mbps delivery_rate 9.1Mbps delivered:1609 busy:1976ms unacked:261 retrans:5/504 lost:5 sacked:124 rcv_space:14480 rcv_ssthresh:42242 notsent:4753784 minrtt:20.607
1651141329.783152, 	 reno wscale:8,9 rto:356 rtt:154.286/0.504 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:153 ssthresh:153 bytes_sent:3311576 bytes_retrans:729792 bytes_acked:2360241 segs_out:2289 segs_in:858 data_segs_out:2287 send 11.5Mbps lastrcv:2000 pacing_rate 13.8Mbps delivery_rate 9.6Mbps delivered:1631 busy:2000ms unacked:153 retrans:0/504 rcv_space:14480 rcv_ssthresh:42242 notsent:4698760 minrtt:20.607
1651141329.810252, 	 reno wscale:8,9 rto:356 rtt:153.825/1.087 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:141 ssthresh:76 bytes_sent:3328952 bytes_retrans:732688 bytes_acked:2360241 segs_out:2301 segs_in:874 data_segs_out:2299 send 10.6Mbps lastrcv:2028 pacing_rate 14.7Mbps delivery_rate 9.5Mbps delivered:1653 busy:2028ms unacked:163 retrans:2/506 lost:2 sacked:22 rcv_space:14480 rcv_ssthresh:42242 notsent:4684280 minrtt:20.607
1651141329.838034, 	 reno wscale:8,9 rto:360 rtt:157.127/1.65 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:130 ssthresh:76 bytes_sent:3344880 bytes_retrans:732688 bytes_acked:2360241 segs_out:2312 segs_in:890 data_segs_out:2310 send 9.6Mbps lastsnd:4 lastrcv:2056 pacing_rate 15.4Mbps delivery_rate 9.6Mbps delivered:1675 busy:2056ms unacked:174 retrans:2/506 lost:2 sacked:44 rcv_space:14480 rcv_ssthresh:42242 notsent:4863832 minrtt:20.607
1651141329.866504, 	 reno wscale:8,9 rto:364 rtt:160.422/1.745 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:118 ssthresh:76 bytes_sent:3363704 bytes_retrans:732688 bytes_acked:2360241 segs_out:2325 segs_in:908 data_segs_out:2323 send 8.5Mbps lastrcv:2084 pacing_rate 16.1Mbps delivery_rate 9.6Mbps delivered:1700 busy:2084ms unacked:187 retrans:2/506 lost:2 sacked:69 rcv_space:14480 rcv_ssthresh:42242 notsent:4845008 minrtt:20.607
1651141329.897842, 	 reno wscale:8,9 rto:364 rtt:163.232/0.333 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:103 ssthresh:76 bytes_sent:3385424 bytes_retrans:732688 bytes_acked:2360241 segs_out:2340 segs_in:932 data_segs_out:2338 send 7.3Mbps lastrcv:2120 pacing_rate 17.1Mbps delivery_rate 9.6Mbps delivered:1730 busy:2120ms unacked:202 retrans:2/506 lost:2 sacked:99 rcv_space:14480 rcv_ssthresh:42242 notsent:4823288 minrtt:20.607
1651141329.928733, 	 reno wscale:8,9 rto:364 rtt:163.313/0.21 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:92 ssthresh:76 bytes_sent:3399904 bytes_retrans:732688 bytes_acked:2360241 segs_out:2350 segs_in:953 data_segs_out:2348 send 6.5Mbps lastsnd:4 lastrcv:2148 pacing_rate 18.0Mbps delivery_rate 9.6Mbps delivered:1751 busy:2148ms unacked:212 retrans:2/506 lost:2 sacked:120 rcv_space:14480 rcv_ssthresh:42242 notsent:4873968 minrtt:20.607
1651141329.955215, 	 reno wscale:8,9 rto:368 rtt:165.679/2.701 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:72 ssthresh:76 bytes_sent:3418728 bytes_retrans:738480 bytes_acked:2360241 segs_out:2363 segs_in:968 data_segs_out:2361 send 5.0Mbps lastrcv:2172 pacing_rate 18.5Mbps delivery_rate 9.6Mbps delivered:1772 busy:2172ms unacked:221 retrans:6/510 lost:14 sacked:141 rcv_space:14480 rcv_ssthresh:42242 notsent:4860936 minrtt:20.607
1651141329.983923, 	 reno wscale:8,9 rto:352 rtt:149.504/4.281 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:76 ssthresh:76 bytes_sent:3457824 bytes_retrans:750064 bytes_acked:2561513 segs_out:2390 segs_in:991 data_segs_out:2388 send 5.9Mbps lastrcv:2200 pacing_rate 9.3Mbps delivery_rate 8.6Mbps delivered:1795 busy:2200ms unacked:101 retrans:12/518 lost:12 sacked:25 rcv_space:14480 rcv_ssthresh:42242 notsent:4833424 minrtt:20.607
1651141330.009737, 	 reno wscale:8,9 rto:328 rtt:124.675/6.833 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:76 ssthresh:76 bytes_sent:3488232 bytes_retrans:750064 bytes_acked:2561513 segs_out:2411 segs_in:1012 data_segs_out:2409 send 7.1Mbps lastsnd:4 lastrcv:2228 lastack:4 pacing_rate 13.5Mbps delivery_rate 6.8Mbps delivered:1816 busy:2228ms unacked:122 retrans:12/518 lost:12 sacked:46 rcv_space:14480 rcv_ssthresh:42242 notsent:4803016 minrtt:20.607
1651141330.036376, 	 reno wscale:8,9 rto:300 rtt:97.373/8.189 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:76 ssthresh:76 bytes_sent:3521536 bytes_retrans:750064 bytes_acked:2561513 segs_out:2434 segs_in:1035 data_segs_out:2432 send 9.0Mbps lastrcv:2252 pacing_rate 20.6Mbps delivery_rate 5.1Mbps delivered:1839 busy:2252ms unacked:145 retrans:12/518 lost:12 sacked:69 rcv_space:14480 rcv_ssthresh:42242 notsent:4965192 minrtt:20.607
1651141330.065007, 	 reno wscale:8,9 rto:296 rtt:92.368/0.411 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:76 ssthresh:76 bytes_sent:3557736 bytes_retrans:750064 bytes_acked:2697625 segs_out:2459 segs_in:1057 data_segs_out:2457 send 9.5Mbps lastrcv:2284 pacing_rate 11.4Mbps delivery_rate 5.9Mbps delivered:1864 busy:2284ms unacked:76 retrans:0/518 rcv_space:14480 rcv_ssthresh:42242 notsent:4928992 minrtt:20.607
1651141330.092996, 	 reno wscale:8,9 rto:296 rtt:92.059/0.196 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:76 ssthresh:76 bytes_sent:3601176 bytes_retrans:750064 bytes_acked:2742513 segs_out:2489 segs_in:1088 data_segs_out:2487 send 9.6Mbps lastrcv:2320 pacing_rate 11.5Mbps delivery_rate 7.8Mbps delivered:1895 busy:2320ms unacked:75 retrans:0/518 rcv_space:14480 rcv_ssthresh:42242 notsent:4885552 minrtt:20.607
1651141330.131957, 	 reno wscale:8,9 rto:296 rtt:92.163/0.237 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:76 ssthresh:76 bytes_sent:3641720 bytes_retrans:750064 bytes_acked:2781609 segs_out:2517 segs_in:1113 data_segs_out:2515 send 9.6Mbps lastrcv:2352 pacing_rate 11.5Mbps delivery_rate 9.5Mbps delivered:1922 busy:2352ms unacked:76 retrans:0/518 rcv_space:14480 rcv_ssthresh:42242 notsent:5040488 minrtt:20.607
1651141330.165469, 	 reno wscale:8,9 rto:292 rtt:91.334/0.283 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:77 ssthresh:76 bytes_sent:3686608 bytes_retrans:750064 bytes_acked:2825049 segs_out:2548 segs_in:1137 data_segs_out:2546 send 9.8Mbps lastsnd:4 lastrcv:2392 lastack:4 pacing_rate 11.7Mbps delivery_rate 9.4Mbps delivered:1952 busy:2392ms unacked:77 retrans:0/518 rcv_space:14480 rcv_ssthresh:42242 notsent:4995600 minrtt:20.607
1651141330.200574, 	 reno wscale:8,9 rto:292 rtt:91.092/0.315 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:77 ssthresh:76 bytes_sent:3734392 bytes_retrans:750064 bytes_acked:2872833 segs_out:2581 segs_in:1161 data_segs_out:2579 send 9.8Mbps lastrcv:2428 pacing_rate 11.8Mbps delivery_rate 9.5Mbps delivered:1985 busy:2428ms unacked:77 retrans:0/518 rcv_space:14480 rcv_ssthresh:42242 notsent:5078136 minrtt:20.607
1651141330.240732, 	 reno wscale:8,9 rto:296 rtt:92.876/0.713 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:78 ssthresh:76 bytes_sent:3782176 bytes_retrans:750064 bytes_acked:2919169 segs_out:2614 segs_in:1184 data_segs_out:2612 send 9.7Mbps lastrcv:2468 pacing_rate 11.7Mbps delivery_rate 9.6Mbps delivered:2017 busy:2468ms unacked:78 retrans:0/518 rcv_space:14480 rcv_ssthresh:42242 notsent:5030352 minrtt:20.607
1651141330.278910, 	 reno wscale:8,9 rto:296 rtt:93.051/0.425 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:78 ssthresh:76 bytes_sent:3831408 bytes_retrans:750064 bytes_acked:2968401 segs_out:2648 segs_in:1208 data_segs_out:2646 send 9.7Mbps lastsnd:4 lastrcv:2512 lastack:4 pacing_rate 11.7Mbps delivery_rate 9.5Mbps delivered:2051 busy:2512ms unacked:78 retrans:0/518 rcv_space:14480 rcv_ssthresh:42242 notsent:4981120 minrtt:20.607
1651141330.320553, 	 reno wscale:8,9 rto:296 rtt:93.225/0.22 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:78 ssthresh:76 bytes_sent:3869056 bytes_retrans:750064 bytes_acked:3006049 segs_out:2674 segs_in:1225 data_segs_out:2672 send 9.7Mbps lastrcv:2540 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:2077 busy:2540ms unacked:78 retrans:0/518 rcv_space:14480 rcv_ssthresh:42242 notsent:5073792 minrtt:20.607
1651141330.350210, 	 reno wscale:8,9 rto:296 rtt:94.168/0.468 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:79 ssthresh:76 bytes_sent:3908152 bytes_retrans:750064 bytes_acked:3043697 segs_out:2701 segs_in:1243 data_segs_out:2699 send 9.7Mbps lastrcv:2572 pacing_rate 11.7Mbps delivery_rate 9.6Mbps delivered:2103 busy:2572ms unacked:79 retrans:0/518 rcv_space:14480 rcv_ssthresh:42242 notsent:5034696 minrtt:20.607
1651141330.384316, 	 reno wscale:8,9 rto:296 rtt:94.175/0.307 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:79 ssthresh:76 bytes_sent:3947248 bytes_retrans:750064 bytes_acked:3084241 segs_out:2728 segs_in:1260 data_segs_out:2726 send 9.7Mbps lastsnd:4 lastrcv:2608 lastack:4 pacing_rate 11.7Mbps delivery_rate 9.6Mbps delivered:2131 busy:2608ms unacked:78 retrans:0/518 rcv_space:14480 rcv_ssthresh:42242 notsent:4995600 minrtt:20.607
1651141330.415168, 	 reno wscale:8,9 rto:296 rtt:94.548/0.212 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:79 ssthresh:76 bytes_sent:3984896 bytes_retrans:750064 bytes_acked:3120441 segs_out:2754 segs_in:1277 data_segs_out:2752 send 9.7Mbps lastrcv:2636 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:2156 busy:2636ms unacked:79 retrans:0/518 rcv_space:14480 rcv_ssthresh:42242 notsent:5088272 minrtt:20.607
1651141330.447321, 	 reno wscale:8,9 rto:296 rtt:95.417/0.311 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:80 ssthresh:76 bytes_sent:4023992 bytes_retrans:750064 bytes_acked:3158089 segs_out:2781 segs_in:1294 data_segs_out:2779 send 9.7Mbps lastrcv:2668 pacing_rate 11.7Mbps delivery_rate 9.6Mbps delivered:2182 busy:2668ms unacked:80 retrans:0/518 rcv_space:14480 rcv_ssthresh:42242 notsent:5049176 minrtt:20.607
1651141330.478933, 	 reno wscale:8,9 rto:296 rtt:95.757/0.22 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:80 ssthresh:76 bytes_sent:4055848 bytes_retrans:750064 bytes_acked:3189945 segs_out:2803 segs_in:1307 data_segs_out:2801 send 9.7Mbps lastsnd:4 lastrcv:2696 lastack:4 pacing_rate 11.6Mbps delivery_rate 9.5Mbps delivered:2204 busy:2696ms unacked:80 retrans:0/518 rcv_space:14480 rcv_ssthresh:42242 notsent:5017320 minrtt:20.607
1651141330.503711, 	 reno wscale:8,9 rto:296 rtt:95.837/0.567 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:80 ssthresh:76 bytes_sent:4087704 bytes_retrans:750064 bytes_acked:3223249 segs_out:2825 segs_in:1321 data_segs_out:2823 send 9.7Mbps lastsnd:4 lastrcv:2724 lastack:4 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:2227 busy:2724ms unacked:79 retrans:0/518 rcv_space:14480 rcv_ssthresh:42242 notsent:5050624 minrtt:20.607
1651141330.532222, 	 reno wscale:8,9 rto:300 rtt:96.501/0.634 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:81 ssthresh:76 bytes_sent:4123904 bytes_retrans:750064 bytes_acked:3256553 segs_out:2850 segs_in:1335 data_segs_out:2848 send 9.7Mbps lastsnd:4 lastrcv:2752 lastack:4 pacing_rate 11.7Mbps delivery_rate 9.6Mbps delivered:2250 busy:2752ms unacked:81 retrans:0/518 rcv_space:14480 rcv_ssthresh:42242 notsent:5014424 minrtt:20.607
1651141330.559234, 	 reno wscale:8,9 rto:300 rtt:96.898/0.418 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:81 ssthresh:76 bytes_sent:4155760 bytes_retrans:750064 bytes_acked:3288409 segs_out:2872 segs_in:1349 data_segs_out:2870 send 9.7Mbps lastrcv:2776 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:2272 busy:2776ms unacked:81 retrans:0/518 rcv_space:14480 rcv_ssthresh:42242 notsent:4982568 minrtt:20.607
1651141330.587529, 	 reno wscale:8,9 rto:300 rtt:96.664/0.221 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:81 ssthresh:76 bytes_sent:4187616 bytes_retrans:750064 bytes_acked:3320265 segs_out:2894 segs_in:1362 data_segs_out:2892 send 9.7Mbps lastrcv:2804 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:2294 busy:2804ms unacked:81 retrans:0/518 rcv_space:14480 rcv_ssthresh:42242 notsent:4950712 minrtt:20.607
1651141330.614034, 	 reno wscale:8,9 rto:300 rtt:96.496/0.354 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:81 ssthresh:76 bytes_sent:4222368 bytes_retrans:750064 bytes_acked:3355017 segs_out:2918 segs_in:1376 data_segs_out:2916 send 9.7Mbps lastrcv:2832 pacing_rate 11.7Mbps delivery_rate 9.6Mbps delivered:2318 busy:2832ms unacked:81 retrans:0/518 rcv_space:14480 rcv_ssthresh:42242 notsent:5046280 minrtt:20.607
1651141330.641332, 	 reno wscale:8,9 rto:300 rtt:97.05/1.033 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:82 ssthresh:76 bytes_sent:4254224 bytes_retrans:750064 bytes_acked:3386873 segs_out:2940 segs_in:1388 data_segs_out:2938 send 9.8Mbps lastrcv:2860 pacing_rate 11.7Mbps delivery_rate 9.6Mbps delivered:2340 busy:2860ms unacked:81 retrans:0/518 rcv_space:14480 rcv_ssthresh:42242 notsent:5014424 minrtt:20.607
1651141330.668333, 	 reno wscale:8,9 rto:300 rtt:98.029/0.681 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:82 ssthresh:76 bytes_sent:4287528 bytes_retrans:750064 bytes_acked:3418729 segs_out:2963 segs_in:1400 data_segs_out:2961 send 9.7Mbps lastsnd:4 lastrcv:2888 lastack:4 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:2362 busy:2888ms unacked:82 retrans:0/518 rcv_space:14480 rcv_ssthresh:42242 notsent:4981120 minrtt:20.607
1651141330.695443, 	 reno wscale:8,9 rto:300 rtt:98.159/0.56 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:82 ssthresh:76 bytes_sent:4317936 bytes_retrans:750064 bytes_acked:3449137 segs_out:2984 segs_in:1413 data_segs_out:2982 send 9.7Mbps lastrcv:2912 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:2383 busy:2912ms unacked:82 retrans:0/518 rcv_space:14480 rcv_ssthresh:42242 notsent:5081032 minrtt:20.607
1651141330.722762, 	 reno wscale:8,9 rto:300 rtt:98.223/0.56 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:83 ssthresh:76 bytes_sent:4351240 bytes_retrans:750064 bytes_acked:3482441 segs_out:3007 segs_in:1426 data_segs_out:3005 send 9.8Mbps lastrcv:2940 pacing_rate 11.7Mbps delivery_rate 9.6Mbps delivered:2406 busy:2940ms unacked:82 retrans:0/518 rcv_space:14480 rcv_ssthresh:42242 notsent:5047728 minrtt:20.607
1651141330.747630, 	 reno wscale:8,9 rto:300 rtt:98.427/0.688 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:83 ssthresh:76 bytes_sent:4380200 bytes_retrans:750064 bytes_acked:3509953 segs_out:3027 segs_in:1436 data_segs_out:3025 send 9.8Mbps lastsnd:4 lastrcv:2964 lastack:4 pacing_rate 11.7Mbps delivery_rate 9.6Mbps delivered:2425 busy:2964ms unacked:83 retrans:0/518 rcv_space:14480 rcv_ssthresh:42242 notsent:5018768 minrtt:20.607
1651141330.774290, 	 reno wscale:8,9 rto:300 rtt:98.948/0.402 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:83 ssthresh:76 bytes_sent:4414952 bytes_retrans:750064 bytes_acked:3544705 segs_out:3051 segs_in:1449 data_segs_out:3049 send 9.7Mbps lastrcv:2992 pacing_rate 11.7Mbps delivery_rate 9.6Mbps delivered:2449 busy:2992ms unacked:83 retrans:0/518 rcv_space:14480 rcv_ssthresh:42242 notsent:4984016 minrtt:20.607
1651141330.801846, 	 reno wscale:8,9 rto:300 rtt:99.206/0.371 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:83 ssthresh:76 bytes_sent:4446808 bytes_retrans:750064 bytes_acked:3576561 segs_out:3073 segs_in:1462 data_segs_out:3071 send 9.7Mbps lastsnd:4 lastrcv:3020 lastack:4 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:2471 busy:3020ms unacked:83 retrans:0/518 rcv_space:14480 rcv_ssthresh:42242 notsent:5082480 minrtt:20.607
1651141330.830195, 	 reno wscale:8,9 rto:300 rtt:98.97/0.343 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:84 ssthresh:76 bytes_sent:4483008 bytes_retrans:750064 bytes_acked:3612761 segs_out:3098 segs_in:1475 data_segs_out:3096 send 9.8Mbps lastrcv:3048 pacing_rate 11.8Mbps delivery_rate 9.6Mbps delivered:2496 busy:3048ms unacked:83 retrans:0/518 rcv_space:14480 rcv_ssthresh:42242 notsent:5046280 minrtt:20.607
1651141330.862332, 	 reno wscale:8,9 rto:300 rtt:99.555/0.34 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:84 ssthresh:76 bytes_sent:4523552 bytes_retrans:750064 bytes_acked:3651857 segs_out:3126 segs_in:1489 data_segs_out:3124 send 9.8Mbps lastrcv:3080 pacing_rate 11.7Mbps delivery_rate 9.6Mbps delivered:2523 busy:3080ms unacked:84 retrans:0/518 rcv_space:14480 rcv_ssthresh:42242 notsent:5005736 minrtt:20.607
1651141330.890825, 	 reno wscale:8,9 rto:304 rtt:100.512/0.477 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:84 ssthresh:76 bytes_sent:4558304 bytes_retrans:750064 bytes_acked:3686609 segs_out:3150 segs_in:1503 data_segs_out:3148 send 9.7Mbps lastrcv:3108 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:2547 busy:3108ms unacked:84 retrans:0/518 rcv_space:14480 rcv_ssthresh:42242 notsent:5101304 minrtt:20.607
1651141330.919011, 	 reno wscale:8,9 rto:304 rtt:100.661/0.343 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:84 ssthresh:76 bytes_sent:4590160 bytes_retrans:750064 bytes_acked:3718465 segs_out:3172 segs_in:1515 data_segs_out:3170 send 9.7Mbps lastrcv:3136 pacing_rate 11.6Mbps delivery_rate 9.6Mbps delivered:2569 busy:3136ms unacked:84 retrans:0/518 rcv_space:14480 rcv_ssthresh:42242 notsent:5069448 minrtt:20.607
1651141330.945163, 	 reno wscale:8,9 rto:304 rtt:100.77/0.595 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:85 ssthresh:76 bytes_sent:4627808 bytes_retrans:750064 bytes_acked:3756113 segs_out:3198 segs_in:1528 data_segs_out:3196 send 9.8Mbps lastrcv:3168 pacing_rate 11.7Mbps delivery_rate 9.5Mbps delivered:2595 busy:3168ms unacked:84 retrans:0/518 rcv_space:14480 rcv_ssthresh:42242 notsent:5031800 minrtt:20.607
1651141330.978820, 	 reno wscale:8,9 rto:304 rtt:101.159/0.396 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:85 ssthresh:76 bytes_sent:4671248 bytes_retrans:750064 bytes_acked:3798105 segs_out:3228 segs_in:1544 data_segs_out:3226 send 9.7Mbps lastrcv:3204 pacing_rate 11.7Mbps delivery_rate 9.6Mbps delivered:2624 busy:3204ms unacked:85 retrans:0/518 rcv_space:14480 rcv_ssthresh:42242 notsent:5053520 minrtt:20.607
1651141331.015075, 	 reno wscale:8,9 rto:304 rtt:101.491/0.317 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:85 ssthresh:76 bytes_sent:4710344 bytes_retrans:750064 bytes_acked:3837201 segs_out:3255 segs_in:1559 data_segs_out:3253 send 9.7Mbps lastrcv:3236 pacing_rate 11.6Mbps delivery_rate 9.5Mbps delivered:2651 busy:3236ms unacked:85 retrans:0/518 rcv_space:14480 rcv_ssthresh:42242 notsent:5014424 minrtt:20.607
1651141331.048029, 	 reno wscale:8,9 rto:304 rtt:101.804/0.386 mss:1448 pmtu:1500 rcvmss:536 advmss:1448 cwnd:86 ssthresh:76 bytes_sent:4750888 bytes_retrans:750064 bytes_acked:3877745 segs_out:3283 segs_in:1573 data_segs_out:3281 send 9.8Mbps lastsnd:4 lastrcv:3272 lastack:4 pacing_rate 11.7Mbps delivery_rate 9.5Mbps delivered:2679 busy:3272ms unacked:85 retrans:0/518 rcv_space:14480 rcv_ssthresh:42242 notsent:4973880 minrtt:20.607
